cluster,PC1,PC2
0,-0.2777430436954915,-2.673677544771806
1,3.175300033209559,0.93499571469311
0,-0.621139831877642,-2.3186963431005623
0,-0.32938301704765893,-2.375111338321832
1,1.3784728274906837,0.2289266521775947
2,-3.241506121183439,0.17014254463813416
0,-0.1547171870841888,-0.9893806374550913
0,-0.17603510010828644,-0.6136104883589785
2,-1.7214799109035448,2.440289205780188
0,-1.2428216698220498,-2.175080026917736
0,0.9847921146149228,-1.545825449044007
1,2.196730213750844,0.08031921790711855
1,2.2427692440613245,0.24475356266588819
1,1.475309424370105,0.8043571110623077
1,1.5040782955947958,0.027071513587562462
1,2.2419716658038786,1.2529052432840797
0,1.166247440157088,-1.8382363021391386
0,0.06526791632797124,-1.9794648761598252
0,0.35281498273427864,-2.1332481692926812
0,0.17213680737855858,-2.0214794756906
2,-3.2451853463480846,0.1696107847394714
1,0.8712914114665516,-0.39784485624026955
1,2.84027886945972,-0.23318351486726985
0,0.06818470560030171,-2.598611192420402
1,2.6771654877500612,-0.1873008119645364
1,1.3502954790147015,-0.8503185807657659
1,1.9152362186384762,-0.5160662878325738
0,-0.509538209812264,-0.8002647101508821
0,-0.4638676840608438,-2.4329273517810117
0,0.45172727994132245,-1.5479740860702358
2,-2.928527288890728,0.45774288586628104
1,3.3164139936223878,0.7416091163061794
0,0.08454732733751177,-1.7539725552153875
1,1.6832795771034141,-0.25212200673477403
0,0.20517869225154411,-1.8556391768765026
1,1.9008957688099044,-1.0851741928732943
1,1.5947992360726682,-0.23652045835628133
1,4.015365261634956,1.7250827907599016
1,2.4396707317398656,0.475381510323427
2,-2.4725264375078075,1.8382907239018078
1,2.6670071667527266,0.24154404250965042
2,-2.316563546974229,1.4304621268541315
2,-1.7478449423000717,2.649201083498319
0,-0.24027787462933817,-2.7591764325631343
1,3.447768269000047,0.9477175264476487
0,0.09062842862648451,-2.777337788352106
0,0.624839847209073,-2.2104579042029058
1,1.934612845055327,-0.3696432938151639
0,0.2051929089619154,-0.1683664527892086
1,2.7374233977064395,0.4953521753940089
1,2.0368446481094065,1.122041451060047
